Order No,User Id,Vehicle Type,Platform Type,Personal or Business,Placement - Day of Month,Placement - Weekday (Mo = 1),Placement - Time,Confirmation - Day of Month,Confirmation - Weekday (Mo = 1),Confirmation - Time,Arrival at Pickup - Day of Month,Arrival at Pickup - Weekday (Mo = 1),Arrival at Pickup - Time,Pickup - Day of Month,Pickup - Weekday (Mo = 1),Pickup - Time,Arrival at Destination - Day of Month,Arrival at Destination - Weekday (Mo = 1),Arrival at Destination - Time,Distance (KM),Temperature,Precipitation in millimeters,Pickup Lat,Pickup Long,Destination Lat,Destination Long,Rider Id,Time from Pickup to Arrival
Order_No_15608,User_Id_393,Bike,3,Business,22,5,12:51:14 PM,22,5,12:51:28 PM,22,5,12:51:33 PM,22,5,1:01:05 PM,22,5,1:10:49 PM,4,,,-1.3167113000000001,36.8301563,-1.3004062,36.829741,Rider_Id_111,584
Order_No_7414,User_Id_970,Bike,3,Business,16,4,8:08:16 AM,16,4,8:09:09 AM,16,4,8:35:02 AM,16,4,8:41:14 AM,16,4,8:57:54 AM,6,,,-1.2551895,36.7822034,-1.2897368,36.8226783,Rider_Id_155,1000
Order_No_22724,User_Id_3283,Bike,3,Business,22,5,10:06:55 AM,22,5,10:07:33 AM,22,5,10:12:05 AM,22,5,10:26:19 AM,22,5,10:41:12 AM,5,16.3,,-1.2600926000000001,36.8088685,-1.2628473,36.781805,Rider_Id_116,893
Order_No_18177,User_Id_3599,Bike,3,Business,14,5,9:43:27 AM,14,5,11:18:52 AM,14,5,11:42:29 AM,14,5,11:44:30 AM,14,5,12:18:04 PM,8,21.3,,-1.2914687,36.7692172,-1.25789,36.79268,Rider_Id_470,2014
Order_No_2880,User_Id_3448,Bike,1,Personal,19,5,3:10:16 PM,19,5,3:17:57 PM,19,5,3:44:17 PM,19,5,3:50:14 PM,19,5,4:30:19 PM,19,27.2,,-1.28621,36.825633,-1.374639,36.9253261,Rider_Id_612,2405
Order_No_6821,User_Id_3221,Bike,3,Business,21,4,2:36:30 PM,21,4,2:37:09 PM,21,4,2:51:10 PM,21,4,2:52:20 PM,21,4,3:12:33 PM,5,30.8,,-1.2737206,36.8072379,-1.2611818000000001,36.8271669,Rider_Id_434,1213
Order_No_11892,User_Id_2677,Bike,3,Business,22,3,11:58:39 AM,22,3,11:59:26 AM,22,3,11:59:30 AM,22,3,12:33:03 PM,22,3,12:36:21 PM,10,22.9,,-1.3004062,36.829741,-1.2991441000000001,36.7528804,Rider_Id_137,198
Order_No_18215,User_Id_3635,Bike,1,Business,7,5,3:56:31 PM,7,5,3:56:39 PM,7,5,3:56:58 PM,7,5,4:01:48 PM,7,5,4:26:21 PM,7,24.7,,-1.2615888000000002,36.7928732,-1.295156,36.809430600000006,Rider_Id_848,1473
Order_No_14999,User_Id_393,Bike,3,Business,11,1,10:18:09 AM,11,1,10:18:18 AM,11,1,10:18:23 AM,11,1,10:54:39 AM,11,1,10:55:02 AM,11,26.6,,-1.3167113000000001,36.8301563,-1.2638185,36.7930057,Rider_Id_39,23
Order_No_20005,User_Id_1205,Bike,3,Business,31,4,10:26:54 AM,31,4,10:27:22 AM,31,4,10:50:27 AM,31,4,11:02:18 AM,31,4,11:45:57 AM,9,26.6,,-1.2495931,36.80650870000001,-1.2159986999999999,36.8226959,Rider_Id_953,2619
Order_No_674,User_Id_1502,Bike,3,Business,15,4,11:58:53 AM,15,4,11:59:06 AM,15,4,12:21:54 PM,15,4,12:24:04 PM,15,4,1:15:33 PM,17,24.2,,-1.2232123,36.8932547,-1.2551895,36.7822034,Rider_Id_812,3089
Order_No_27756,User_Id_516,Bike,3,Business,30,5,11:08:03 AM,30,5,11:08:30 AM,30,5,11:20:48 AM,30,5,11:33:21 AM,30,5,11:56:18 AM,6,23.5,,-1.2571472,36.795063299999995,-1.2925919,36.81705770000001,Rider_Id_19,1377
Order_No_8069,User_Id_1177,Bike,1,Personal,19,2,12:56:38 PM,19,2,12:56:54 PM,19,2,1:19:46 PM,19,2,1:26:56 PM,19,2,2:07:21 PM,8,,,-1.2915306999999998,36.790586499999996,-1.3017794,36.8240888,Rider_Id_202,2425
Order_No_3508,User_Id_1144,Bike,3,Personal,7,1,2:12:39 PM,7,1,2:13:03 PM,7,1,2:33:43 PM,7,1,2:51:45 PM,7,1,3:19:48 PM,18,20.7,,-1.2860049,36.815504499999996,-1.3656046999999998,36.7414061,Rider_Id_406,1683
Order_No_12889,User_Id_3434,Bike,3,Business,17,5,10:34:28 AM,17,5,10:35:18 AM,17,5,11:11:26 AM,17,5,11:19:19 AM,17,5,12:22:24 PM,11,,,-1.3053135,36.8605848,-1.2417321000000001,36.8886277,Rider_Id_668,3785
Order_No_14141,User_Id_430,Bike,3,Business,4,6,11:07:25 AM,4,6,11:07:57 AM,4,6,12:06:14 PM,4,6,12:12:01 PM,4,6,1:01:13 PM,18,19.9,,-1.3321944,36.889232899999996,-1.2611667,36.8056908,Rider_Id_700,2952
Order_No_22653,User_Id_3222,Bike,3,Business,13,2,12:20:43 PM,13,2,12:33:33 PM,13,2,1:06:27 PM,13,2,1:09:08 PM,13,2,1:27:13 PM,10,22.2,,-1.2551895,36.7822034,-1.2287282,36.8115304,Rider_Id_578,1085
Order_No_6098,User_Id_2330,Bike,3,Business,10,3,4:58:52 PM,10,3,5:00:22 PM,10,3,5:15:11 PM,10,3,5:19:44 PM,10,3,5:37:17 PM,7,27.3,,-1.2536275,36.798793200000006,-1.2921463,36.8029626,Rider_Id_251,1053
Order_No_14093,User_Id_517,Bike,3,Business,14,6,10:35:58 AM,14,6,10:37:08 AM,14,6,10:43:40 AM,14,6,10:53:24 AM,14,6,10:58:57 AM,7,17.8,,-1.3177546999999998,36.8303703,-1.3012841999999998,36.8561033,Rider_Id_687,333
Order_No_15203,User_Id_3291,Bike,3,Business,30,2,2:38:05 PM,30,2,2:43:01 PM,30,2,2:50:23 PM,30,2,2:58:52 PM,30,2,3:41:10 PM,11,,,-1.303596,36.778378000000004,-1.2600926000000001,36.8088685,Rider_Id_315,2538
Order_No_15632,User_Id_2472,Bike,3,Business,16,3,2:52:49 PM,16,3,3:09:39 PM,16,3,3:17:57 PM,16,3,3:21:04 PM,16,3,3:46:37 PM,8,25.7,,-1.3081007,36.839634999999994,-1.2633493999999998,36.7959696,Rider_Id_949,1533
Order_No_6277,User_Id_1500,Bike,3,Business,12,2,4:38:14 PM,12,2,4:39:24 PM,12,2,4:40:41 PM,12,2,4:54:28 PM,12,2,5:19:57 PM,8,28.6,,-1.3004062,36.829741,-1.2638185,36.7930057,Rider_Id_8,1529
Order_No_21630,User_Id_972,Bike,3,Business,4,4,9:47:10 AM,4,4,9:48:51 AM,4,4,10:21:59 AM,4,4,10:24:43 AM,4,4,10:40:03 AM,7,18.3,,-1.2862033000000002,36.8152966,-1.31861,36.8113967,Rider_Id_726,920
Order_No_23188,User_Id_2154,Bike,3,Business,11,2,3:23:01 PM,11,2,4:11:10 PM,11,2,4:20:48 PM,11,2,5:10:32 PM,11,2,5:40:24 PM,8,21.3,,-1.2571472,36.795063299999995,-1.2765736,36.851364600000004,Rider_Id_399,1792
Order_No_9599,User_Id_2691,Bike,3,Business,26,1,10:23:46 AM,26,1,10:40:04 AM,26,1,10:42:19 AM,26,1,11:05:19 AM,26,1,11:32:20 AM,8,22.9,,-1.2857671,36.7875614,-1.2571472,36.795063299999995,Rider_Id_536,1621
Order_No_15887,User_Id_1075,Bike,3,Business,28,4,11:56:39 AM,28,4,11:57:01 AM,28,4,12:05:38 PM,28,4,12:40:30 PM,28,4,12:40:32 PM,1,23.9,,-1.2649605,36.798177700000004,-1.2527958000000001,36.8003131,Rider_Id_167,2
Order_No_16138,User_Id_948,Bike,3,Business,9,4,2:07:34 PM,9,4,2:24:09 PM,9,4,2:28:19 PM,9,4,2:51:01 PM,9,4,4:06:08 PM,10,,,-1.3200694,36.793130600000005,-1.2696908000000002,36.81519,Rider_Id_557,4507
Order_No_12139,User_Id_2718,Bike,3,Business,1,1,2:29:08 PM,1,1,2:31:15 PM,1,1,2:43:26 PM,1,1,2:45:48 PM,1,1,3:04:43 PM,11,,,-1.2668815,36.8017244,-1.2467428999999999,36.7479091,Rider_Id_955,1135
Order_No_4687,User_Id_868,Bike,3,Business,18,2,10:50:51 AM,18,2,10:50:57 AM,18,2,10:51:45 AM,18,2,11:02:59 AM,18,2,11:20:24 AM,6,,,-1.307143,36.825009,-1.265715,36.823815,Rider_Id_45,1045
Order_No_24834,User_Id_1959,Bike,3,Business,25,4,6:11:05 PM,25,4,6:12:05 PM,25,4,6:33:31 PM,25,4,6:36:25 PM,25,4,6:59:53 PM,10,,,-1.2551895,36.7822034,-1.2664227,36.7453671,Rider_Id_263,1408
Order_No_7330,User_Id_3496,Bike,3,Business,5,2,11:49:29 AM,5,2,11:50:22 AM,5,2,11:59:41 AM,5,2,12:06:54 PM,5,2,12:15:15 PM,5,21.6,,-1.300921,36.828195,-1.332243,36.8068914,Rider_Id_852,501
Order_No_9883,User_Id_3432,Bike,3,Business,28,2,9:29:12 AM,28,2,9:30:21 AM,28,2,9:53:43 AM,28,2,10:23:34 AM,28,2,10:42:23 AM,10,18.9,,-1.3139898,36.867698600000004,-1.283962,36.8142095,Rider_Id_68,1129
Order_No_8019,User_Id_2353,Bike,1,Personal,6,5,12:52:44 PM,6,5,12:56:52 PM,6,5,12:57:11 PM,6,5,1:09:51 PM,6,5,1:24:20 PM,5,20.3,,-1.28633,36.82125,-1.2903643,36.8319433,Rider_Id_79,869
Order_No_24502,User_Id_1500,Bike,3,Business,29,5,9:26:28 AM,29,5,9:27:58 AM,29,5,10:11:37 AM,29,5,10:45:28 AM,29,5,11:07:40 AM,8,26.6,,-1.3004062,36.829741,-1.2638185,36.7930057,Rider_Id_763,1332
Order_No_15204,User_Id_3264,Bike,3,Business,15,4,12:51:57 PM,15,4,12:52:48 PM,15,4,12:58:19 PM,15,4,1:01:48 PM,15,4,1:09:10 PM,3,24.4,,-1.2551895,36.7822034,-1.2642333000000001,36.779548299999995,Rider_Id_290,442
Order_No_25029,User_Id_393,Bike,3,Business,29,1,11:28:53 AM,29,1,11:29:12 AM,29,1,11:31:18 AM,29,1,11:41:58 AM,29,1,11:51:23 AM,4,,,-1.3167113000000001,36.8301563,-1.3004062,36.829741,Rider_Id_211,565
Order_No_11742,User_Id_2216,Bike,3,Business,27,3,11:07:11 AM,27,3,11:07:32 AM,27,3,11:09:59 AM,27,3,11:13:10 AM,27,3,11:27:55 AM,7,26.3,,-1.2551895,36.7822034,-1.2817426,36.7846148,Rider_Id_267,885
Order_No_3229,User_Id_1777,Bike,3,Personal,24,4,2:29:49 PM,24,4,2:30:46 PM,24,4,2:44:45 PM,24,4,2:46:45 PM,24,4,3:05:21 PM,8,22.5,,-1.2493273999999999,36.7529258,-1.288406,36.760079,Rider_Id_334,1116
Order_No_1368,User_Id_1102,Bike,3,Business,7,5,3:16:51 PM,7,5,3:37:18 PM,7,5,4:07:49 PM,7,5,4:08:56 PM,7,5,4:22:32 PM,8,,,-1.3253021999999999,36.8803995,-1.3004062,36.829741,Rider_Id_139,816
Order_No_16997,User_Id_3007,Bike,3,Personal,1,5,6:20:10 PM,1,5,6:22:55 PM,1,5,6:25:33 PM,1,5,7:11:30 PM,1,5,7:21:12 PM,5,26.5,,-1.277551,36.8273641,-1.2913382,36.8018508,Rider_Id_237,582
Order_No_2635,User_Id_1341,Bike,3,Business,18,1,10:15:29 AM,18,1,10:17:34 AM,18,1,10:26:40 AM,18,1,10:53:38 AM,18,1,11:16:58 AM,7,28.1,,-1.307143,36.825009,-1.331619,36.847976,Rider_Id_311,1400
Order_No_23705,User_Id_3194,Bike,3,Business,15,5,11:57:46 AM,15,5,11:58:11 AM,15,5,12:13:41 PM,15,5,12:15:52 PM,15,5,12:37:28 PM,8,26.2,,-1.2551895,36.7822034,-1.2854173999999998,36.7951152,Rider_Id_523,1296
Order_No_26505,User_Id_3589,Bike,1,Personal,10,2,7:44:36 AM,10,2,7:44:47 AM,10,2,7:49:25 AM,10,2,8:01:29 AM,10,2,8:17:02 AM,9,16.4,,-1.2571191000000002,36.8019652,-1.2248308,36.801257299999996,Rider_Id_116,933
Order_No_15454,User_Id_797,Bike,3,Business,18,3,7:53:59 AM,18,3,7:54:13 AM,18,3,7:58:02 AM,18,3,8:03:53 AM,18,3,8:37:21 AM,15,14.5,,-1.2551895,36.7822034,-1.2686837,36.8891847,Rider_Id_116,2008
Order_No_18046,User_Id_510,Bike,3,Business,1,1,2:19:45 PM,1,1,2:20:17 PM,1,1,2:27:29 PM,1,1,2:39:22 PM,1,1,3:25:40 PM,21,25.6,,-1.225322,36.80855,-1.2860183,36.8975338,Rider_Id_882,2778
Order_No_19913,User_Id_2579,Bike,3,Business,7,3,12:04:39 PM,7,3,12:08:51 PM,7,3,12:26:02 PM,7,3,12:31:26 PM,7,3,12:47:52 PM,7,25.2,,-1.287428,36.7800821,-1.2950041,36.814358299999995,Rider_Id_509,986
Order_No_12239,User_Id_3201,Bike,3,Business,20,2,10:57:38 AM,20,2,10:59:04 AM,20,2,11:06:10 AM,20,2,11:17:21 AM,20,2,11:33:09 AM,3,19.9,,-1.2584143,36.8048002,-1.2551895,36.7822034,Rider_Id_926,948
Order_No_23748,User_Id_1207,Bike,3,Business,26,2,6:22:09 PM,26,2,6:22:36 PM,26,2,6:25:50 PM,26,2,6:29:37 PM,26,2,6:49:25 PM,12,28.4,,-1.2629666000000002,36.8068369,-1.2351541000000001,36.8748505,Rider_Id_178,1188
Order_No_8768,User_Id_2801,Bike,3,Business,8,5,4:15:20 PM,8,5,4:18:49 PM,8,5,4:19:42 PM,8,5,4:36:24 PM,8,5,5:14:54 PM,13,25.4,,-1.2595421999999998,36.7871178,-1.298905,36.8538783,Rider_Id_828,2310
Order_No_5463,User_Id_3291,Bike,3,Business,28,2,9:29:45 AM,28,2,9:30:43 AM,28,2,9:31:25 AM,28,2,10:04:40 AM,28,2,10:04:47 AM,4,18.9,,-1.265715,36.823815,-1.2600926000000001,36.8088685,Rider_Id_99,7
Order_No_26814,User_Id_635,Bike,3,Business,6,3,12:44:05 PM,6,3,12:44:29 PM,6,3,12:51:50 PM,6,3,1:42:19 PM,6,3,1:54:25 PM,6,27.6,,-1.3081376,36.83297720000001,-1.3229345,36.8566974,Rider_Id_95,726
Order_No_19297,User_Id_1673,Bike,2,Personal,25,3,12:19:51 PM,25,3,12:20:28 PM,25,3,12:33:01 PM,25,3,12:40:01 PM,25,3,1:05:32 PM,8,,,-1.261395,36.8263891,-1.288512,36.7731539,Rider_Id_313,1531
Order_No_3352,User_Id_3526,Bike,3,Business,31,5,2:51:50 PM,31,5,2:57:57 PM,31,5,3:25:56 PM,31,5,3:31:33 PM,31,5,4:08:09 PM,13,24.9,,-1.300722,36.7882234,-1.3094235,36.87,Rider_Id_624,2196
Order_No_19722,User_Id_3235,Bike,1,Personal,28,5,11:59:27 AM,28,5,12:03:17 PM,28,5,12:10:11 PM,28,5,12:31:34 PM,28,5,12:51:22 PM,6,25.3,,-1.2637296,36.8102898,-1.310011,36.820824,Rider_Id_698,1188
Order_No_15499,User_Id_3517,Bike,3,Business,23,3,11:53:48 AM,23,3,12:20:28 PM,23,3,12:39:39 PM,23,3,12:51:49 PM,23,3,1:17:54 PM,16,,,-1.3882008,36.7699445,-1.300921,36.828195,Rider_Id_293,1565
Order_No_2420,User_Id_3460,Bike,3,Personal,18,4,3:27:55 PM,18,4,3:28:06 PM,18,4,3:29:20 PM,18,4,3:37:26 PM,18,4,4:13:40 PM,16,,,-1.298598,36.7953396,-1.2145575000000002,36.8898511,Rider_Id_801,2174
Order_No_24992,User_Id_3283,Bike,3,Business,14,4,12:18:55 PM,14,4,12:28:06 PM,14,4,12:39:04 PM,14,4,12:45:17 PM,14,4,1:03:05 PM,7,23.7,,-1.303596,36.778378000000004,-1.2628473,36.781805,Rider_Id_290,1068
Order_No_20191,User_Id_357,Bike,3,Business,23,5,9:44:19 AM,23,5,11:07:45 AM,23,5,11:32:50 AM,23,5,11:35:02 AM,23,5,12:00:03 PM,6,24.0,,-1.2945178999999998,36.7685349,-1.2848376,36.802762200000004,Rider_Id_596,1501
Order_No_8554,User_Id_2982,Bike,3,Business,30,3,3:23:35 PM,30,3,3:24:13 PM,30,3,3:53:21 PM,30,3,4:01:15 PM,30,3,5:02:15 PM,18,29.0,,-1.300921,36.828195,-1.177202,36.8351183,Rider_Id_519,3660
Order_No_416,User_Id_3689,Bike,3,Business,26,6,12:22:50 PM,26,6,12:25:00 PM,26,6,12:46:17 PM,26,6,12:52:49 PM,26,6,1:05:59 PM,5,22.5,,-1.279395,36.825364,-1.2601708999999999,36.8002238,Rider_Id_752,790
Order_No_13015,User_Id_2200,Bike,3,Business,27,3,3:41:04 PM,27,3,3:47:21 PM,27,3,3:55:11 PM,27,3,4:13:22 PM,27,3,4:13:28 PM,1,29.7,,-1.290894,36.822971,-1.2824911,36.8218042,Rider_Id_386,6
Order_No_26917,User_Id_1363,Bike,3,Business,7,5,9:51:14 AM,7,5,10:04:59 AM,7,5,10:19:53 AM,7,5,10:45:10 AM,7,5,10:45:15 AM,3,,,-1.3004062,36.829741,-1.2854089,36.8284874,Rider_Id_582,5
Order_No_3982,User_Id_1329,Bike,3,Business,24,4,12:31:14 PM,24,4,12:39:23 PM,24,4,12:49:28 PM,24,4,12:55:27 PM,24,4,1:42:49 PM,6,21.0,,-1.273056,36.811298,-1.2930317,36.781091100000005,Rider_Id_742,2842
Order_No_4435,User_Id_909,Bike,3,Business,2,3,3:20:46 PM,2,3,3:23:41 PM,2,3,4:01:20 PM,2,3,4:11:34 PM,2,3,4:22:59 PM,7,25.9,,-1.207546,36.7913976,-1.225322,36.80855,Rider_Id_870,685
Order_No_2233,User_Id_48,Bike,1,Personal,15,1,10:25:29 AM,15,1,10:25:59 AM,15,1,10:46:44 AM,15,1,10:52:18 AM,15,1,11:26:16 AM,14,,,-1.3163867,36.8558249,-1.246772,36.883293,Rider_Id_751,2038
Order_No_20178,User_Id_2987,Bike,3,Business,27,4,12:36:25 PM,27,4,12:37:03 PM,27,4,12:48:11 PM,27,4,12:49:47 PM,27,4,1:06:14 PM,3,23.0,,-1.2702120000000001,36.82108770000001,-1.2649605,36.798177700000004,Rider_Id_517,987
Order_No_17912,User_Id_2789,Bike,3,Business,21,5,10:44:12 AM,21,5,11:01:27 AM,21,5,11:09:19 AM,21,5,11:11:34 AM,21,5,11:32:38 AM,10,22.8,,-1.304735,36.784605400000004,-1.2642903,36.80021370000001,Rider_Id_594,1264
Order_No_17450,User_Id_393,Bike,3,Business,18,5,1:59:46 PM,18,5,1:59:53 PM,18,5,1:59:56 PM,18,5,2:36:45 PM,18,5,2:36:46 PM,11,27.2,,-1.3167113000000001,36.8301563,-1.2574219,36.7927073,Rider_Id_619,1
Order_No_3780,User_Id_3222,Bike,3,Business,8,1,12:24:15 PM,8,1,12:24:20 PM,8,1,12:24:32 PM,8,1,12:34:22 PM,8,1,1:12:42 PM,22,24.7,,-1.2551895,36.7822034,-1.3190102,36.923069299999995,Rider_Id_120,2300
Order_No_13212,User_Id_3686,Bike,3,Business,22,2,2:18:07 PM,22,2,2:18:41 PM,22,2,2:18:53 PM,22,2,2:51:44 PM,22,2,3:04:15 PM,3,21.4,,-1.2626906,36.7827022,-1.2607765,36.8080021,Rider_Id_51,751
Order_No_1361,User_Id_633,Bike,3,Business,8,5,3:26:53 PM,8,5,3:41:36 PM,8,5,3:49:10 PM,8,5,3:52:39 PM,8,5,4:10:17 PM,9,30.5,,-1.2638185,36.7930057,-1.3004062,36.829741,Rider_Id_245,1058
Order_No_14119,User_Id_3647,Bike,3,Business,15,3,4:07:49 PM,15,3,4:09:00 PM,15,3,4:18:06 PM,15,3,4:22:53 PM,15,3,4:43:25 PM,9,26.0,,-1.2726389999999999,36.794723,-1.2703427999999999,36.8336071,Rider_Id_708,1232
Order_No_26456,User_Id_2030,Bike,3,Business,8,3,2:37:18 PM,8,3,2:37:54 PM,8,3,2:41:52 PM,8,3,2:44:26 PM,8,3,2:58:04 PM,3,25.7,,-1.2963097,36.7688221,-1.295908,36.791433000000005,Rider_Id_754,818
Order_No_2168,User_Id_269,Bike,3,Business,30,3,3:29:20 PM,30,3,4:11:57 PM,30,3,4:24:29 PM,30,3,4:27:26 PM,30,3,5:15:09 PM,10,25.2,,-1.3332749,36.870814700000004,-1.2810586000000002,36.883829399999996,Rider_Id_742,2863
Order_No_9576,User_Id_3695,Bike,1,Personal,18,2,10:34:34 AM,18,2,10:36:17 AM,18,2,10:49:18 AM,18,2,11:18:33 AM,18,2,11:37:57 AM,3,22.6,,-1.2782978,36.827323799999995,-1.2894917,36.8056192,Rider_Id_857,1164
Order_No_14487,User_Id_3647,Bike,3,Business,11,1,2:08:54 PM,11,1,2:09:22 PM,11,1,2:19:00 PM,11,1,2:25:23 PM,11,1,3:46:54 PM,33,28.2,,-1.2726389999999999,36.794723,-1.1105305,36.6461267,Rider_Id_770,4891
Order_No_15978,User_Id_3226,Bike,3,Personal,16,2,10:43:49 AM,16,2,10:50:42 AM,16,2,11:00:11 AM,16,2,11:04:48 AM,16,2,11:14:36 AM,7,23.3,,-1.2669026,36.844527299999996,-1.2567464,36.7915273,Rider_Id_22,588
Order_No_9105,User_Id_514,Bike,3,Personal,24,1,2:28:47 PM,24,1,2:30:43 PM,24,1,3:18:32 PM,24,1,3:27:08 PM,24,1,3:42:53 PM,4,24.8,,-1.2861764999999998,36.8209086,-1.2768326,36.8073804,Rider_Id_436,945
Order_No_7214,User_Id_2330,Bike,3,Business,24,3,2:41:07 PM,24,3,2:41:34 PM,24,3,2:41:41 PM,24,3,3:11:37 PM,24,3,3:11:42 PM,7,,,-1.293082,36.8278578,-1.2536275,36.798793200000006,Rider_Id_613,5
Order_No_2401,User_Id_478,Bike,3,Business,8,5,11:16:38 AM,8,5,11:18:06 AM,8,5,11:25:50 AM,8,5,11:33:00 AM,8,5,12:40:05 PM,15,28.2,,-1.2551895,36.7822034,-1.3278522,36.8711134,Rider_Id_147,4025
Order_No_19516,User_Id_909,Bike,3,Business,11,4,1:52:27 PM,11,4,2:50:52 PM,11,4,3:04:28 PM,11,4,3:13:05 PM,11,4,3:40:51 PM,7,27.0,,-1.2584143,36.8048002,-1.225322,36.80855,Rider_Id_710,1666
Order_No_5240,User_Id_1578,Bike,3,Business,7,3,12:52:35 PM,7,3,12:52:48 PM,7,3,12:56:53 PM,7,3,1:08:44 PM,7,3,1:08:48 PM,2,24.9,,-1.290894,36.822971,-1.28878,36.8168312,Rider_Id_57,4
Order_No_13034,User_Id_1724,Bike,3,Business,5,1,3:18:30 PM,5,1,3:19:07 PM,5,1,3:38:24 PM,5,1,3:43:56 PM,5,1,4:00:00 PM,8,25.8,,-1.2985559,36.783791,-1.2551895,36.7822034,Rider_Id_937,964
Order_No_8242,User_Id_3661,Bike,3,Business,4,1,12:05:26 PM,4,1,1:02:47 PM,4,1,1:12:46 PM,4,1,1:21:29 PM,4,1,2:06:10 PM,15,26.8,,-1.2134646,36.8755266,-1.3090727,36.831526200000006,Rider_Id_510,2681
Order_No_21430,User_Id_2869,Bike,3,Business,8,6,5:36:10 PM,8,6,5:39:23 PM,8,6,5:46:12 PM,8,6,5:58:07 PM,8,6,6:25:34 PM,16,21.6,,-1.2326041,36.8009029,-1.3025826,36.7670807,Rider_Id_161,1647
Order_No_22345,User_Id_2214,Bike,2,Personal,28,1,10:38:22 AM,28,1,10:46:24 AM,28,1,11:16:33 AM,28,1,11:23:12 AM,28,1,11:46:02 AM,8,22.9,,-1.2750975,36.8289032,-1.3165209999999998,36.869310999999996,Rider_Id_888,1370
Order_No_5766,User_Id_3686,Bike,3,Business,22,5,2:24:10 PM,22,5,2:32:25 PM,22,5,2:40:30 PM,22,5,2:49:33 PM,22,5,3:07:18 PM,9,31.0,,-1.2551895,36.7822034,-1.2955333999999998,36.7742857,Rider_Id_247,1065
Order_No_20419,User_Id_2975,Bike,2,Personal,1,1,2:12:56 PM,1,1,2:13:09 PM,1,1,2:17:40 PM,1,1,2:23:13 PM,1,1,2:44:07 PM,12,25.7,,-1.2639639999999999,36.7854632,-1.3072409999999999,36.830236799999994,Rider_Id_905,1254
Order_No_18773,User_Id_2987,Bike,3,Business,18,3,11:27:05 AM,18,3,11:28:20 AM,18,3,11:32:28 AM,18,3,11:37:21 AM,18,3,11:47:05 AM,4,19.9,,-1.2702120000000001,36.82108770000001,-1.260232,36.807334000000004,Rider_Id_100,584
Order_No_15500,User_Id_2391,Bike,3,Personal,14,4,9:07:49 PM,14,4,9:08:27 PM,14,4,9:18:28 PM,14,4,9:23:38 PM,14,4,9:27:58 PM,2,,,-1.277783,36.7816464,-1.2900726999999999,36.7890059,Rider_Id_334,260
Order_No_915,User_Id_2457,Bike,3,Business,26,5,3:00:33 PM,26,5,3:04:27 PM,26,5,3:21:29 PM,26,5,3:27:45 PM,26,5,3:44:21 PM,4,,,-1.2551895,36.7822034,-1.2753108999999998,36.8130185,Rider_Id_467,996
Order_No_28103,User_Id_1845,Bike,3,Business,8,5,11:08:57 AM,8,5,11:11:32 AM,8,5,11:42:37 AM,8,5,11:57:46 AM,8,5,12:49:21 PM,7,,,-1.2567075,36.7739831,-1.2998129999999999,36.787139200000006,Rider_Id_844,3095
Order_No_1141,User_Id_646,Bike,3,Personal,3,3,10:31:07 AM,3,3,10:31:16 AM,3,3,10:42:58 AM,3,3,10:49:23 AM,3,3,11:35:29 AM,27,23.9,,-1.2469508,36.824448499999995,-1.1846355,36.948572799999994,Rider_Id_31,2766
Order_No_3140,User_Id_3283,Bike,3,Business,7,2,12:48:04 PM,7,2,12:48:18 PM,7,2,12:53:18 PM,7,2,1:04:52 PM,7,2,1:13:42 PM,5,,,-1.2600926000000001,36.8088685,-1.2628473,36.781805,Rider_Id_178,530
Order_No_10159,User_Id_635,Bike,3,Business,10,1,4:38:56 PM,10,1,4:43:20 PM,10,1,4:45:32 PM,10,1,4:47:20 PM,10,1,4:57:42 PM,5,19.2,,-1.2599563,36.799343900000004,-1.24309,36.77747,Rider_Id_770,622
Order_No_6428,User_Id_1687,Bike,3,Business,30,3,9:53:45 AM,30,3,9:54:02 AM,30,3,10:08:49 AM,30,3,10:12:36 AM,30,3,10:28:36 AM,8,17.2,,-1.28164,36.816866999999995,-1.3129578000000002,36.8463197,Rider_Id_808,960
Order_No_13166,User_Id_2801,Bike,3,Business,23,5,11:15:54 AM,23,5,11:21:07 AM,23,5,11:25:35 AM,23,5,11:41:51 AM,23,5,11:56:20 AM,6,24.0,,-1.2684319,36.81658529999999,-1.2595421999999998,36.7871178,Rider_Id_547,869
Order_No_26194,User_Id_1081,Bike,3,Business,14,4,3:51:54 PM,14,4,4:36:34 PM,14,4,4:48:16 PM,14,4,4:56:51 PM,14,4,5:28:34 PM,14,26.2,,-1.2551895,36.7822034,-1.3213918,36.7915399,Rider_Id_336,1903
Order_No_25461,User_Id_2821,Bike,2,Personal,30,1,9:36:31 AM,30,1,10:17:01 AM,30,1,10:28:40 AM,30,1,10:30:29 AM,30,1,11:07:08 AM,19,16.5,2.0,-1.3284258999999998,36.726068,-1.3083777,36.85900770000001,Rider_Id_791,2199
Order_No_9888,User_Id_3291,Bike,3,Business,31,5,9:52:02 AM,31,5,9:52:32 AM,31,5,9:55:26 AM,31,5,10:01:26 AM,31,5,10:22:02 AM,11,,,-1.303596,36.778378000000004,-1.2600926000000001,36.8088685,Rider_Id_176,1236
Order_No_5146,User_Id_3194,Bike,3,Business,9,2,11:48:41 AM,9,2,11:50:41 AM,9,2,12:00:14 PM,9,2,12:02:54 PM,9,2,12:25:04 PM,9,22.2,,-1.2551895,36.7822034,-1.2854173999999998,36.7951152,Rider_Id_268,1330
